"","Date","AQI","Range","Quality level","PM2.5","PM10","SO2","CO","NO2","O3","Ranking","year","month","quarter"
"176",2014-06-25,68,"58~80 ","<U+826F>","40 ","63.6 ","11.2 ","0.567 ","16.7 ","143 ","115 ",2014,6,"Q2"
"177",2014-06-26,75,"64~88 ","<U+826F>","42.1 ","62.9 ","7 ","0.432 ","9.5 ","156 ","123 ",2014,6,"Q2"
"178",2014-06-27,70,"50~96 ","<U+826F>","24.3 ","38.6 ","11.1 ","0.33 ","17.5 ","161 ","121 ",2014,6,"Q2"
"179",2014-06-28,74,"37~115 ","<U+826F>","18.1 ","49.5 ","22.6 ","0.427 ","43.6 ","193 ","97 ",2014,6,"Q2"
"180",2014-06-29,77,"53~109 ","<U+826F>","17.4 ","38.9 ","13.1 ","0.496 ","43.1 ","184 ","107 ",2014,6,"Q2"
"181",2014-06-30,79,"61~99 ","<U+826F>","27 ","56.2 ","15.6 ","0.504 ","22.3 ","174 ","105 ",2014,6,"Q2"
"182",2014-07-01,123,"62~213 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","90 ","133.1 ","17.7 ","0.823 ","29.8 ","205 ","138 ",2014,7,"Q3"
"183",2014-07-02,88,"48~196 ","<U+826F>","59.3 ","88.3 ","9.9 ","0.65 ","14.6 ","157 ","119 ",2014,7,"Q3"
"184",2014-07-03,70,"47~97 ","<U+826F>","47.5 ","71.3 ","16.5 ","0.555 ","13.6 ","141 ","92 ",2014,7,"Q3"
"185",2014-07-04,77,"56~98 ","<U+826F>","52.1 ","83.5 ","16.4 ","0.596 ","25.4 ","150 ","114 ",2014,7,"Q3"
"186",2014-07-05,55,"42~65 ","<U+826F>","22.5 ","40.3 ","10.5 ","0.417 ","20.7 ","131 ","78 ",2014,7,"Q3"
"187",2014-07-06,56,"49~69 ","<U+826F>","14.5 ","30.5 ","14.8 ","0.358 ","20.2 ","131 ","82 ",2014,7,"Q3"
"188",2014-07-07,52,"33~71 ","<U+826F>","20.9 ","38.3 ","14.6 ","0.413 ","27.3 ","134 ","44 ",2014,7,"Q3"
"189",2014-07-08,53,"41~61 ","<U+826F>","15.8 ","31.5 ","7.1 ","0.317 ","11.8 ","120 ","50 ",2014,7,"Q3"
"190",2014-07-09,44,"30~54 ","<U+4F18>","16.8 ","34.9 ","13.6 ","0.375 ","13.9 ","122 ","36 ",2014,7,"Q3"
"191",2014-07-10,81,"46~138 ","<U+826F>","35.4 ","72.9 ","24.1 ","0.808 ","15.8 ","222 ","112 ",2014,7,"Q3"
"192",2014-07-11,92,"67~132 ","<U+826F>","54 ","90.7 ","30.5 ","0.748 ","20.3 ","184 ","114 ",2014,7,"Q3"
"193",2014-07-12,79,"60~99 ","<U+826F>","56 ","92.5 ","23.3 ","0.758 ","30.5 ","135 ","124 ",2014,7,"Q3"
"194",2014-07-13,76,"64~96 ","<U+826F>","48.4 ","83.9 ","22.1 ","0.617 ","21.7 ","153 ","131 ",2014,7,"Q3"
"195",2014-07-14,97,"72~115 ","<U+826F>","63.2 ","103.4 ","25 ","0.788 ","27.9 ","208 ","134 ",2014,7,"Q3"
"196",2014-07-15,69,"56~104 ","<U+826F>","34.3 ","53.7 ","9.2 ","0.677 ","17.5 ","175 ","115 ",2014,7,"Q3"
"197",2014-07-16,74,"42~115 ","<U+826F>","45 ","66.9 ","9.8 ","0.614 ","10.7 ","200 ","115 ",2014,7,"Q3"
"198",2014-07-17,69,"53~88 ","<U+826F>","36.3 ","56.2 ","9.8 ","0.479 ","12 ","149 ","108 ",2014,7,"Q3"
"199",2014-07-18,70,"61~86 ","<U+826F>","45.3 ","76.2 ","11.4 ","0.55 ","18 ","156 ","114 ",2014,7,"Q3"
"200",2014-07-19,70,"50~105 ","<U+826F>","34.7 ","63.6 ","15.7 ","0.509 ","14.9 ","178 ","109 ",2014,7,"Q3"
"201",2014-07-20,58,"39~203 ","<U+826F>","25.2 ","64.9 ","7.5 ","0.357 ","15.6 ","132 ","75 ",2014,7,"Q3"
"202",2014-07-21,42,"32~53 ","<U+4F18>","17.5 ","38.6 ","4 ","0.258 ","5.2 ","110 ","50 ",2014,7,"Q3"
"203",2014-07-22,46,"27~63 ","<U+4F18>","22 ","39.3 ","7.1 ","0.392 ","16.9 ","115 ","54 ",2014,7,"Q3"
"204",2014-07-23,51,"40~57 ","<U+826F>","21.9 ","43.6 ","17.3 ","0.525 ","32.1 ","133 ","76 ",2014,7,"Q3"
"205",2014-07-24,34,"25~49 ","<U+4F18>","10.7 ","24.4 ","10.3 ","0.329 ","23.3 ","104 ","29 ",2014,7,"Q3"
"206",2014-07-25,47,"40~54 ","<U+4F18>","12.1 ","16 ","8.5 ","0.383 ","18.7 ","116 ","65 ",2014,7,"Q3"
"207",2014-07-26,86,"48~113 ","<U+826F>","50.2 ","82.9 ","26.1 ","0.736 ","23 ","183 ","100 ",2014,7,"Q3"
"208",2014-07-27,121,"92~150 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","91 ","129.3 ","23.5 ","0.879 ","43.3 ","205 ","146 ",2014,7,"Q3"
"209",2014-07-28,129,"101~147 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","83.7 ","121.2 ","16.9 ","0.78 ","39.3 ","187 ","154 ",2014,7,"Q3"
"210",2014-07-29,89,"61~115 ","<U+826F>","46.7 ","68.7 ","10.8 ","0.496 ","13.3 ","167 ","110 ",2014,7,"Q3"
"211",2014-07-30,50,"37~63 ","<U+4F18>","21.5 ","37 ","11.5 ","0.317 ","12.1 ","121 ","54 ",2014,7,"Q3"
"212",2014-07-31,44,"32~61 ","<U+4F18>","21.4 ","34 ","12.9 ","0.262 ","16.1 ","90 ","50 ",2014,7,"Q3"
"213",2014-08-01,36,"21~52 ","<U+4F18>","18.6 ","35.1 ","16.8 ","0.227 ","16.9 ","57 ","56 ",2014,8,"Q3"
"214",2014-08-02,33,"15~48 ","<U+4F18>","12.9 ","29.7 ","15.7 ","0.25 ","11.8 ","98 ","28 ",2014,8,"Q3"
"215",2014-08-03,39,"31~49 ","<U+4F18>","10.3 ","31.6 ","14.3 ","0.287 ","9.7 ","109 ","19 ",2014,8,"Q3"
"216",2014-08-04,85,"51~114 ","<U+826F>","25.1 ","57 ","18.7 ","0.479 ","7.1 ","190 ","120 ",2014,8,"Q3"
"217",2014-08-05,49,"33~79 ","<U+4F18>","12.8 ","42.3 ","19.6 ","0.365 ","16.4 ","97 ","62 ",2014,8,"Q3"
"218",2014-08-06,45,"41~59 ","<U+4F18>","15.9 ","33.1 ","20.1 ","0.542 ","15.5 ","105 ","62 ",2014,8,"Q3"
"219",2014-08-07,67,"45~96 ","<U+826F>","26.4 ","50.8 ","20.1 ","0.667 ","12.3 ","161 ","119 ",2014,8,"Q3"
"220",2014-08-08,75,"65~84 ","<U+826F>","27.4 ","42.5 ","17 ","0.496 ","12.9 ","141 ","138 ",2014,8,"Q3"
"221",2014-08-09,51,"45~61 ","<U+826F>","16.3 ","29.8 ","11 ","0.359 ","10.8 ","111 ","81 ",2014,8,"Q3"
"222",2014-08-10,57,"47~75 ","<U+826F>","15.7 ","36.2 ","19.1 ","0.371 ","13.1 ","134 ","80 ",2014,8,"Q3"
"223",2014-08-11,91,"48~150 ","<U+826F>","48.3 ","81.4 ","26 ","0.627 ","11.7 ","218 ","120 ",2014,8,"Q3"
"224",2014-08-12,69,"54~90 ","<U+826F>","23.4 ","45.3 ","19.8 ","0.479 ","19.7 ","161 ","119 ",2014,8,"Q3"
"225",2014-08-13,68,"55~76 ","<U+826F>","28.8 ","59.6 ","17.6 ","0.475 ","18.3 ","149 ","133 ",2014,8,"Q3"
"226",2014-08-14,66,"56~76 ","<U+826F>","26 ","44.7 ","13.8 ","0.392 ","13.7 ","145 ","137 ",2014,8,"Q3"
"227",2014-08-15,80,"49~112 ","<U+826F>","41.5 ","65.3 ","22.3 ","0.474 ","16.6 ","187 ","118 ",2014,8,"Q3"
"228",2014-08-16,111,"85~133 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","78.3 ","111.7 ","18.1 ","0.809 ","15 ","196 ","158 ",2014,8,"Q3"
"229",2014-08-17,76,"46~92 ","<U+826F>","50 ","76.4 ","12.3 ","0.514 ","12.7 ","153 ","133 ",2014,8,"Q3"
"230",2014-08-18,48,"36~64 ","<U+4F18>","25.4 ","41.2 ","11.5 ","0.319 ","11.1 ","126 ","62 ",2014,8,"Q3"
"231",2014-08-19,73,"53~95 ","<U+826F>","49.6 ","76 ","16.1 ","0.596 ","13.1 ","167 ","121 ",2014,8,"Q3"
"232",2014-08-20,107,"77~146 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","70.4 ","109.4 ","29.5 ","1.257 ","22.8 ","224 ","149 ",2014,8,"Q3"
"233",2014-08-21,101,"82~112 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","70.5 ","117.1 ","35.3 ","0.927 ","30 ","200 ","132 ",2014,8,"Q3"
"234",2014-08-22,119,"89~142 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","79.6 ","126.7 ","31.3 ","0.958 ","20.4 ","229 ","156 ",2014,8,"Q3"
"235",2014-08-23,82,"54~97 ","<U+826F>","43.5 ","71.4 ","14.4 ","0.505 ","13 ","172 ","119 ",2014,8,"Q3"
"236",2014-08-24,48,"36~57 ","<U+4F18>","24.2 ","42.5 ","13.9 ","0.392 ","26.7 ","114 ","64 ",2014,8,"Q3"
"237",2014-08-25,64,"34~91 ","<U+826F>","26.4 ","43.3 ","17.1 ","0.413 ","11.2 ","169 ","100 ",2014,8,"Q3"
"238",2014-08-26,74,"52~102 ","<U+826F>","16.8 ","35.9 ","19.7 ","0.65 ","13.4 ","175 ","109 ",2014,8,"Q3"
"239",2014-08-27,92,"71~130 ","<U+826F>","37 ","67.3 ","29.8 ","0.833 ","34.3 ","208 ","154 ",2014,8,"Q3"
"240",2014-08-28,62,"48~78 ","<U+826F>","29.1 ","49.3 ","16.7 ","0.523 ","21.5 ","147 ","93 ",2014,8,"Q3"
"241",2014-08-29,61,"43~85 ","<U+826F>","26.9 ","45 ","19 ","0.439 ","24.8 ","159 ","93 ",2014,8,"Q3"
"242",2014-08-30,61,"37~89 ","<U+826F>","22.5 ","40.8 ","21.2 ","0.383 ","27 ","159 ","93 ",2014,8,"Q3"
"243",2014-08-31,54,"43~65 ","<U+826F>","22.5 ","45.3 ","18.7 ","0.4 ","21.3 ","129 ","88 ",2014,8,"Q3"
"244",2014-09-01,54,"39~76 ","<U+826F>","23.2 ","42.7 ","16.7 ","0.391 ","20.2 ","145 ","90 ",2014,9,"Q3"
"245",2014-09-02,49,"38~61 ","<U+4F18>","18.2 ","35.1 ","15.5 ","0.4 ","24 ","127 ","86 ",2014,9,"Q3"
"246",2014-09-03,52,"45~58 ","<U+826F>","6.8 ","16.3 ","6.1 ","0.333 ","10.4 ","114 ","111 ",2014,9,"Q3"
"247",2014-09-04,58,"33~87 ","<U+826F>","13.7 ","33.7 ","17.3 ","0.348 ","14 ","156 ","74 ",2014,9,"Q3"
"248",2014-09-05,92,"61~132 ","<U+826F>","37 ","65 ","18.8 ","0.548 ","18.7 ","221 ","117 ",2014,9,"Q3"
"249",2014-09-06,83,"61~101 ","<U+826F>","43.8 ","65.8 ","14.5 ","0.554 ","13.7 ","173 ","111 ",2014,9,"Q3"
"250",2014-09-07,44,"37~51 ","<U+4F18>","17.8 ","34.8 ","13.1 ","0.308 ","19 ","110 ","24 ",2014,9,"Q3"
"251",2014-09-08,62,"41~119 ","<U+826F>","32.2 ","62.5 ","18.2 ","0.454 ","16.2 ","121 ","78 ",2014,9,"Q3"
"252",2014-09-09,51,"37~71 ","<U+826F>","10.1 ","33.6 ","10.3 ","0.309 ","22.7 ","129 ","67 ",2014,9,"Q3"
"253",2014-09-10,54,"31~87 ","<U+826F>","13.4 ","42.5 ","11.8 ","0.404 ","34.6 ","154 ","68 ",2014,9,"Q3"
"254",2014-09-11,60,"34~80 ","<U+826F>","17.3 ","43.9 ","12.9 ","0.37 ","23.7 ","150 ","104 ",2014,9,"Q3"
"255",2014-09-12,58,"31~73 ","<U+826F>","12.1 ","26.4 ","13.4 ","0.263 ","24.2 ","135 ","117 ",2014,9,"Q3"
"256",2014-09-13,49,"35~71 ","<U+4F18>","17.7 ","42 ","13.6 ","0.352 ","33.2 ","121 ","86 ",2014,9,"Q3"
"257",2014-09-14,52,"35~67 ","<U+826F>","27.2 ","56 ","23 ","0.383 ","27.3 ","116 ","101 ",2014,9,"Q3"
"258",2014-09-15,47,"36~64 ","<U+4F18>","20.8 ","45.1 ","14.7 ","0.542 ","15 ","98 ","90 ",2014,9,"Q3"
"259",2014-09-16,46,"39~53 ","<U+4F18>","13.1 ","34.7 ","12.4 ","0.296 ","19.8 ","107 ","82 ",2014,9,"Q3"
"260",2014-09-17,55,"39~76 ","<U+826F>","26.3 ","44.9 ","17.6 ","0.487 ","15.9 ","136 ","119 ",2014,9,"Q3"
"261",2014-09-18,68,"57~86 ","<U+826F>","29.6 ","62.1 ","17.6 ","0.838 ","21.5 ","163 ","134 ",2014,9,"Q3"
"262",2014-09-19,57,"44~76 ","<U+826F>","24.9 ","51.2 ","17.3 ","0.429 ","25.5 ","148 ","83 ",2014,9,"Q3"
"263",2014-09-20,58,"42~76 ","<U+826F>","20.4 ","44.8 ","12.4 ","0.348 ","18.7 ","138 ","86 ",2014,9,"Q3"
"264",2014-09-21,64,"40~228 ","<U+826F>","25.4 ","46.4 ","18 ","0.379 ","23.3 ","152 ","92 ",2014,9,"Q3"
"265",2014-09-22,55,"33~86 ","<U+826F>","19.7 ","32.7 ","10.6 ","0.383 ","20.7 ","151 ","75 ",2014,9,"Q3"
"266",2014-09-23,56,"37~81 ","<U+826F>","20.2 ","36.8 ","12 ","0.322 ","16.8 ","156 ","87 ",2014,9,"Q3"
"267",2014-09-24,72,"51~95 ","<U+826F>","24.5 ","50.5 ","15.4 ","0.45 ","12 ","164 ","121 ",2014,9,"Q3"
"268",2014-09-25,56,"44~78 ","<U+826F>","14.2 ","39.1 ","13.9 ","0.263 ","19.3 ","142 ","52 ",2014,9,"Q3"
"269",2014-09-26,59,"42~78 ","<U+826F>","17.9 ","49.2 ","18.1 ","0.309 ","20.6 ","141 ","43 ",2014,9,"Q3"
"270",2014-09-27,70,"60~88 ","<U+826F>","36.9 ","63.4 ","17.3 ","0.529 ","17.9 ","139 ","83 ",2014,9,"Q3"
"271",2014-09-28,55,"41~89 ","<U+826F>","28.2 ","52.8 ","17.2 ","0.478 ","23.7 ","119 ","68 ",2014,9,"Q3"
"272",2014-09-29,53,"39~73 ","<U+826F>","22 ","44.5 ","9.7 ","0.308 ","13 ","146 ","84 ",2014,9,"Q3"
"273",2014-09-30,37,"29~51 ","<U+4F18>","10.8 ","33.4 ","10.6 ","0.208 ","11.9 ","81 ","42 ",2014,9,"Q3"
"274",2014-10-01,45,"34~59 ","<U+4F18>","19.7 ","39.4 ","17.8 ","0.29 ","23.7 ","118 ","36 ",2014,10,"Q4"
"275",2014-10-02,52,"41~86 ","<U+826F>","24.7 ","45.7 ","15.7 ","0.396 ","13.7 ","104 ","46 ",2014,10,"Q4"
"276",2014-10-03,44,"35~56 ","<U+4F18>","14.5 ","31.6 ","11.8 ","0.196 ","11.8 ","116 ","30 ",2014,10,"Q4"
"277",2014-10-04,44,"38~51 ","<U+4F18>","18.1 ","36.9 ","13.2 ","0.315 ","23.6 ","100 ","25 ",2014,10,"Q4"
"278",2014-10-05,54,"35~82 ","<U+826F>","23.6 ","44.7 ","13.9 ","0.361 ","23.1 ","150 ","52 ",2014,10,"Q4"
"279",2014-10-06,68,"54~89 ","<U+826F>","33.1 ","61 ","15.7 ","0.409 ","17.5 ","146 ","84 ",2014,10,"Q4"
"280",2014-10-07,64,"43~91 ","<U+826F>","27.5 ","54 ","19.7 ","0.452 ","26.3 ","164 ","43 ",2014,10,"Q4"
"281",2014-10-08,79,"58~108 ","<U+826F>","48.4 ","83.4 ","43.8 ","0.67 ","38.1 ","182 ","76 ",2014,10,"Q4"
"282",2014-10-09,73,"55~96 ","<U+826F>","40.1 ","65 ","28.2 ","0.433 ","30.8 ","159 ","74 ",2014,10,"Q4"
"283",2014-10-10,73,"55~86 ","<U+826F>","49.5 ","77.3 ","30.1 ","0.521 ","26.7 ","149 ","73 ",2014,10,"Q4"
"284",2014-10-11,62,"54~69 ","<U+826F>","36 ","69.3 ","20.3 ","0.483 ","28 ","128 ","55 ",2014,10,"Q4"
"285",2014-10-12,61,"46~76 ","<U+826F>","27.6 ","70.8 ","19.5 ","0.346 ","17.9 ","120 ","95 ",2014,10,"Q4"
"286",2014-10-13,67,"59~77 ","<U+826F>","20.1 ","80.9 ","16 ","0.254 ","14.6 ","101 ","109 ",2014,10,"Q4"
"287",2014-10-14,56,"43~75 ","<U+826F>","26 ","56 ","10.4 ","0.35 ","22.9 ","99 ","33 ",2014,10,"Q4"
"288",2014-10-15,72,"51~106 ","<U+826F>","43.4 ","87.7 ","34.6 ","0.639 ","26.3 ","158 ","33 ",2014,10,"Q4"
"289",2014-10-16,56,"34~112 ","<U+826F>","12.8 ","63 ","6.5 ","0.214 ","19.7 ","92 ","34 ",2014,10,"Q4"
"290",2014-10-17,55,"40~68 ","<U+826F>","14.9 ","55.1 ","8.3 ","0.226 ","14 ","119 ","25 ",2014,10,"Q4"
"291",2014-10-18,87,"54~126 ","<U+826F>","48.8 ","105.2 ","15.8 ","0.517 ","22.6 ","191 ","74 ",2014,10,"Q4"
"292",2014-10-19,49,"41~76 ","<U+4F18>","12 ","40.1 ","8 ","0.209 ","22.7 ","102 ","34 ",2014,10,"Q4"
"293",2014-10-20,41,"36~49 ","<U+4F18>","13.6 ","26.4 ","6.6 ","0.229 ","17.8 ","102 ","18 ",2014,10,"Q4"
"294",2014-10-21,59,"43~87 ","<U+826F>","32.1 ","60 ","5.3 ","0.391 ","17 ","115 ","54 ",2014,10,"Q4"
"295",2014-10-22,98,"53~127 ","<U+826F>","69.7 ","114.1 ","12.3 ","0.626 ","34.2 ","164 ","116 ",2014,10,"Q4"
"296",2014-10-23,75,"56~93 ","<U+826F>","51.7 ","86.8 ","15.5 ","0.532 ","32 ","147 ","57 ",2014,10,"Q4"
"297",2014-10-24,113,"81~131 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","70 ","122.4 ","12.5 ","0.746 ","14.8 ","199 ","124 ",2014,10,"Q4"
"298",2014-10-25,95,"77~118 ","<U+826F>","32.4 ","70.3 ","9.2 ","0.35 ","12.1 ","190 ","101 ",2014,10,"Q4"
"299",2014-10-26,79,"62~113 ","<U+826F>","25.1 ","85.2 ","6.8 ","0.279 ","13.3 ","131 ","71 ",2014,10,"Q4"
"300",2014-10-27,73,"46~101 ","<U+826F>","22.1 ","93.1 ","5 ","0.242 ","15.8 ","90 ","74 ",2014,10,"Q4"
"301",2014-10-28,55,"40~72 ","<U+826F>","27.4 ","58.5 ","13.5 ","0.395 ","42.9 ","93 ","39 ",2014,10,"Q4"
"302",2014-10-29,54,"45~67 ","<U+826F>","29.4 ","56.5 ","11.7 ","0.391 ","39.8 ","95 ","54 ",2014,10,"Q4"
"303",2014-10-30,42,"29~59 ","<U+4F18>","22.2 ","39 ","9.1 ","0.333 ","34.5 ","100 ","33 ",2014,10,"Q4"
"304",2014-10-31,58,"40~84 ","<U+826F>","21.6 ","39 ","7.5 ","0.587 ","21.4 ","161 ","73 ",2014,10,"Q4"
"305",2014-11-01,107,"45~167 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","77.1 ","107.3 ","13.1 ","0.919 ","22.4 ","145 ","121 ",2014,11,"Q4"
"306",2014-11-02,47,"36~139 ","<U+4F18>","18.5 ","41 ","7 ","0.292 ","11.3 ","88 ","53 ",2014,11,"Q4"
"307",2014-11-03,46,"28~59 ","<U+4F18>","14.3 ","44.9 ","14.3 ","0.313 ","24.1 ","77 ","27 ",2014,11,"Q4"
"308",2014-11-04,61,"45~70 ","<U+826F>","31.2 ","70.2 ","29.2 ","0.445 ","23.5 ","110 ","36 ",2014,11,"Q4"
"309",2014-11-05,80,"53~111 ","<U+826F>","54.3 ","101.2 ","29.8 ","0.739 ","38.8 ","165 ","70 ",2014,11,"Q4"
"310",2014-11-06,75,"39~133 ","<U+826F>","40.8 ","86.9 ","15.3 ","0.467 ","20.1 ","78 ","71 ",2014,11,"Q4"
"311",2014-11-07,44,"30~65 ","<U+4F18>","20.8 ","45 ","11.6 ","0.296 ","15 ","65 ","33 ",2014,11,"Q4"
"312",2014-11-08,47,"29~66 ","<U+4F18>","26.2 ","48.8 ","18.9 ","0.595 ","21 ","67 ","53 ",2014,11,"Q4"
"313",2014-11-09,67,"59~81 ","<U+826F>","47 ","77.3 ","23.8 ","0.471 ","29.5 ","115 ","85 ",2014,11,"Q4"
"314",2014-11-10,136,"64~200 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","102 ","149.7 ","51.6 ","0.838 ","47.8 ","143 ","121 ",2014,11,"Q4"
"315",2014-11-11,166,"106~204 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","125.6 ","180.2 ","50.4 ","0.875 ","43.7 ","128 ","149 ",2014,11,"Q4"
"316",2014-11-12,49,"37~81 ","<U+4F18>","10.9 ","50.3 ","8.4 ","0.296 ","10.4 ","74 ","54 ",2014,11,"Q4"
"317",2014-11-13,50,"35~66 ","<U+4F18>","10.3 ","50.8 ","11.3 ","0.342 ","13.1 ","82 ","44 ",2014,11,"Q4"
"318",2014-11-14,50,"30~74 ","<U+826F>","21.4 ","53.9 ","24.5 ","0.504 ","26.6 ","79 ","26 ",2014,11,"Q4"
"319",2014-11-15,51,"35~78 ","<U+826F>","27 ","54.9 ","29.8 ","0.535 ","37.6 ","106 ","24 ",2014,11,"Q4"
"320",2014-11-16,66,"42~121 ","<U+826F>","46.7 ","68.8 ","29.2 ","0.63 ","28.4 ","96 ","47 ",2014,11,"Q4"
"321",2014-11-17,70,"42~98 ","<U+826F>","48.9 ","69 ","22.4 ","0.621 ","17.6 ","111 ","59 ",2014,11,"Q4"
"322",2014-11-18,72,"50~115 ","<U+826F>","50.7 ","78.2 ","31.6 ","0.65 ","28.8 ","116 ","44 ",2014,11,"Q4"
"323",2014-11-19,65,"44~78 ","<U+826F>","45.3 ","75 ","28.6 ","0.639 ","32 ","99 ","32 ",2014,11,"Q4"
"324",2014-11-20,55,"36~72 ","<U+826F>","31.5 ","56.2 ","15.2 ","0.554 ","25.1 ","130 ","19 ",2014,11,"Q4"
"325",2014-11-21,158,"61~236 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","119.5 ","171.9 ","36 ","1.148 ","51.8 ","122 ","110 ",2014,11,"Q4"
"326",2014-11-22,182,"84~260 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","140.6 ","203.1 ","35.4 ","1.725 ","44.1 ","116 ","122 ",2014,11,"Q4"
"327",2014-11-23,62,"42~92 ","<U+826F>","34 ","72.1 ","19.4 ","0.624 ","43.8 ","63 ","46 ",2014,11,"Q4"
"328",2014-11-24,61,"35~94 ","<U+826F>","40 ","67.6 ","19.8 ","0.75 ","24.3 ","86 ","76 ",2014,11,"Q4"
"329",2014-11-25,44,"32~75 ","<U+4F18>","25.2 ","43.1 ","13.7 ","0.538 ","22.7 ","69 ","31 ",2014,11,"Q4"
"330",2014-11-26,55,"27~78 ","<U+826F>","32.6 ","62 ","24.2 ","0.58 ","39.7 ","57 ","42 ",2014,11,"Q4"
"331",2014-11-27,102,"52~149 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","75.3 ","113.8 ","27.3 ","0.97 ","50.8 ","62 ","124 ",2014,11,"Q4"
"332",2014-11-28,50,"28~108 ","<U+826F>","28.3 ","38.8 ","6.9 ","0.483 ","21.6 ","104 ","45 ",2014,11,"Q4"
"333",2014-11-29,64,"49~83 ","<U+826F>","37.6 ","74.1 ","18.2 ","0.623 ","25.9 ","70 ","60 ",2014,11,"Q4"
"334",2014-11-30,55,"33~82 ","<U+826F>","35.3 ","58.2 ","14.3 ","0.717 ","24.1 ","92 ","72 ",2014,11,"Q4"
"335",2014-12-01,118,"45~349 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","22.8 ","169.3 ","3.7 ","0.133 ","6.8 ","75 ","114 ",2014,12,"Q4"
"336",2014-12-02,42,"31~59 ","<U+4F18>","7.5 ","41.5 ","4.7 ","0.127 ","5.6 ","67 ","32 ",2014,12,"Q4"
"337",2014-12-03,52,"37~59 ","<U+826F>","21.2 ","53.9 ","19.7 ","0.62 ","18.7 ","66 ","43 ",2014,12,"Q4"
"338",2014-12-04,44,"33~55 ","<U+4F18>","13 ","42.8 ","7.9 ","0.317 ","8.7 ","71 ","53 ",2014,12,"Q4"
"339",2014-12-05,33,"28~46 ","<U+4F18>","10.7 ","26.4 ","6.2 ","0.235 ","8.7 ","72 ","16 ",2014,12,"Q4"
"340",2014-12-06,37,"31~45 ","<U+4F18>","13.6 ","32.9 ","13.5 ","0.352 ","14.8 ","73 ","10 ",2014,12,"Q4"
"341",2014-12-07,35,"23~48 ","<U+4F18>","20.7 ","31.4 ","11 ","0.438 ","31.5 ","66 ","8 ",2014,12,"Q4"
"342",2014-12-08,38,"22~53 ","<U+4F18>","19.7 ","35 ","11.7 ","0.433 ","12.9 ","77 ","11 ",2014,12,"Q4"
"343",2014-12-09,55,"30~82 ","<U+826F>","35.9 ","54.1 ","27.1 ","0.758 ","37.3 ","62 ","36 ",2014,12,"Q4"
"344",2014-12-10,79,"40~175 ","<U+826F>","55.2 ","86.1 ","33.3 ","0.758 ","34.8 ","66 ","65 ",2014,12,"Q4"
"345",2014-12-11,60,"37~111 ","<U+826F>","27.4 ","68.9 ","12.7 ","0.313 ","10.8 ","72 ","54 ",2014,12,"Q4"
"346",2014-12-12,52,"33~80 ","<U+826F>","20.9 ","55.6 ","33.1 ","0.521 ","16.2 ","68 ","39 ",2014,12,"Q4"
"347",2014-12-13,39,"30~55 ","<U+4F18>","8.8 ","34.7 ","10.5 ","0.4 ","11.4 ","69 ","10 ",2014,12,"Q4"
"348",2014-12-14,63,"28~93 ","<U+826F>","38.6 ","76.3 ","47.2 ","0.761 ","37.6 ","66 ","24 ",2014,12,"Q4"
"349",2014-12-15,115,"66~178 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","85.6 ","136.9 ","53.1 ","1.074 ","48.9 ","67 ","96 ",2014,12,"Q4"
"350",2014-12-16,37,"28~60 ","<U+4F18>","14.8 ","33 ","8.5 ","0.35 ","9.6 ","64 ","19 ",2014,12,"Q4"
"351",2014-12-17,33,"30~45 ","<U+4F18>","9.3 ","23.8 ","6.8 ","0.322 ","10 ","69 ","12 ",2014,12,"Q4"
"352",2014-12-18,58,"47~71 ","<U+826F>","30.3 ","64.3 ","27.5 ","0.575 ","26.7 ","84 ","23 ",2014,12,"Q4"
"353",2014-12-19,76,"43~222 ","<U+826F>","47 ","83.8 ","21.6 ","0.813 ","28.5 ","91 ","50 ",2014,12,"Q4"
"354",2014-12-20,38,"28~101 ","<U+4F18>","10.8 ","35.1 ","10.5 ","0.329 ","10.8 ","63 ","23 ",2014,12,"Q4"
"355",2014-12-21,33,"22~49 ","<U+4F18>","15.6 ","31.3 ","18 ","0.5 ","16.6 ","57 ","16 ",2014,12,"Q4"
"356",2014-12-22,78,"31~101 ","<U+826F>","48 ","104.9 ","55.3 ","0.983 ","39.9 ","56 ","74 ",2014,12,"Q4"
"357",2014-12-23,93,"72~117 ","<U+826F>","68.2 ","118.7 ","45.1 ","0.974 ","46.3 ","69 ","60 ",2014,12,"Q4"
"358",2014-12-24,70,"29~135 ","<U+826F>","42.7 ","75.9 ","23.1 ","0.661 ","28.8 ","79 ","41 ",2014,12,"Q4"
